MV2-MEA25,9.26,3.52,14.04,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA91,9.42,3.93,13.91,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA90,9.55,3.98,13.88,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA135,7.84,12.83,4.86,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA24,9.51,4.17,13.38,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA134,7.67,12.83,4.91,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA92,8.84,4.27,13.42,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-BJS17,8.96,11.02,7.31,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA93,8.92,4.34,13.31,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA133,6.96,11.2,6.28,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-NJF15,8.64,4.6,13.08,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA132,7.1,10.83,6.75,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-NJF09,8.39,4.91,12.65,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA131,6.99,10.73,6.83,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA95,8.51,5.07,12.59,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA129,6.94,10.73,6.92,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-NJF10,8.52,5.09,12.54,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-BJS16,7.47,10.53,7.29,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA99,8.93,5.49,12.51,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA130,7.72,10.41,7.33,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA96,8.39,5.23,12.43,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA124,7.13,10.18,7.49,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA97,8.32,5.26,12.37,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA127,7.2,10.05,7.63,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-NJF13,7.1,5.48,12.21,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA126,7.18,10,7.69,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-NJF11,8.25,5.56,12.13,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA128,7.06,9.97,7.6,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-NJF12,7.97,5.58,11.97,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA100,7.81,6.11,11.55,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA102,8.21,5.94,11.73,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA125,6.91,9.95,7.63,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-MEA111,8.36,6.05,11.66,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
MV2-NJF18,7.02,9.73,7.89,-80.679469,37.291625,-80.679575,37.291694,-80.679525,37.291547
